system:index,LOCALITY_ID,bare_wet,built_wet,crops_wet,flooded_vegetation_wet,grass_wet,label_wet,shrub_and_scrub_wet,snow_and_ice_wet,trees_wet,water_wet,.geo
00000000000000000029,L1609620,0.030238022147806985,0.04313998150248809,0.17190937251050056,0.05469075962346403,0.27082460623726246,1.7715233422953147,0.10068074488040415,0.03576332065050466,0.19232496037644992,0.10038610405305903,"{""type"":""Polygon"",""coordinates"":[[[-121.98026553472234,46.52877084943155],[-121.98024323856065,46.52823129650869],[-121.979217621912,46.52838292350744],[-121.97683199327487,46.52836506402585],[-121.97672502959223,46.528712900929584],[-121.9765065826927,46.53367143833832],[-121.97705050249424,46.53462120165342],[-121.97952082409111,46.535459516062296],[-121.97987320947342,46.53499577931481],[-121.9786692396806,46.53454540725272],[-121.97766588257613,46.534121782426645],[-121.97718427108654,46.53332807051561],[-121.9772511593926,46.53219993979405],[-121.97735814354778,46.528891251730926],[-121.98026553472234,46.52877084943155]]]}"
0000000000000000002a,L1628754,0.06157827492565019,0.07849546864992768,0.18353664443586853,0.11424351878551049,0.08834099381586119,2.341877590668735,0.09689189056341702,0.0452568536495451,0.059103170673932746,0.27251177167104745,"{""type"":""Polygon"",""coordinates"":[[[-88.15368992158216,41.63835431544439],[-88.14971689714092,41.63830525751124],[-88.14836128531526,41.639246126934225],[-88.14704143854539,41.63933980026036],[-88.14655093377765,41.639121276239145],[-88.14453540717649,41.64005322880746],[-88.14396015294201,41.64036095948686],[-88.14354547684864,41.64077563780308],[-88.14158795929647,41.6409317024992],[-88.14156562375119,41.64215346069589],[-88.14136050846302,41.64273762369904],[-88.1401387311456,41.64370078131349],[-88.13840413618719,41.64483339423277],[-88.13658927916003,41.64493598306852],[-88.13607646832983,41.64493598809201],[-88.13485469309357,41.64542198301744],[-88.13388263972041,41.64566282008743],[-88.13176897871178,41.64618895414046],[-88.13025739263804,41.646652699208005],[-88.1286565352302,41.64671519618243],[-88.12495101502732,41.64732161102235],[-88.12495101502732,41.649992624962806],[-88.12819725356051,41.6500104432652],[-88.12826860004654,41.6494307547715],[-88.13242451937792,41.6493593939382],[-88.13386476815346,41.64945305867558],[-88.14058463540697,41.6456226594242],[-88.14192686257758,41.64682218723892],[-88.14235934761385,41.64661260663978],[-88.14230142509284,41.646371775003345],[-88.14098593792974,41.64511881971781],[-88.14107959947546,41.64496272523297],[-88.14205610971355,41.64429829212863],[-88.14237721572832,41.643428788165664],[-88.14276070838416,41.64318356508754],[-88.14622092498453,41.64096738422637],[-88.1465063421636,41.64106104838248],[-88.14692099031772,41.64119923459571],[-88.14733124247691,41.64118589473394],[-88.1476612429308,41.641337475764985],[-88.14846386396204,41.64146233606065],[-88.1501717111315,41.64030746274593],[-88.1513444544495,41.64138203765835],[-88.1520668427943,41.64110561505813],[-88.15099661706034,41.63989271462384],[-88.15109918955348,41.63973666313535],[-88.15368992158216,41.63835431544439]]]}"
0000000000000000002b,L163529,0.033732639142671,0.0542250060948476,0.06982985029424624,0.2006988717833059,0.06899035282360465,1.1982062458451685,0.07726848673453827,0.03590314079806868,0.14376654560500748,0.31554447565207794,"{""type"":""Polygon"",""coordinates"":[[[-123.09129074603247,45.50622766767365],[-123.0895248876953,45.50212530717006],[-123.085114838737,45.50247305184804],[-123.08414274994917,45.50257567989108],[-123.08420073358491,45.50348533452669],[-123.0780560600118,45.50329804438565],[-123.0780560819835,45.504658060265996],[-123.07837718066095,45.5057728098414],[-123.0790549367017,45.50713280934697],[-123.07934922263712,45.50762779313004],[-123.08029010741893,45.507895320023],[-123.08061562068337,45.508162919463956],[-123.08102591233335,45.50873813013788],[-123.08220303251589,45.50944262873608],[-123.08308594879357,45.50956307122521],[-123.08396437089189,45.50975032800788],[-123.08460205040531,45.510468262292186],[-123.08504791167942,45.51057972621826],[-123.08516833008902,45.51083389359079],[-123.08586395898529,45.510936446390346],[-123.08645260020043,45.51091865565713],[-123.08680934926531,45.51065555504587],[-123.08778141190855,45.51027653804354],[-123.08872232179561,45.51011154275985],[-123.09029634649374,45.50991978499492],[-123.09108111395612,45.50983058323141],[-123.09129074603247,45.50622766767365]]]}"
0000000000000000002c,L1645031,0.03404324199218419,0.2254398647567278,0.052795520386144136,0.07843698989528221,0.06077455801477561,2.431808580097554,0.04903516280287235,0.03474907228578054,0.3273767543837777,0.13730869576386717,"{""type"":""Polygon"",""coordinates"":[[[-80.69224497134553,32.383013029748376],[-80.69212903780088,32.382847985147016],[-80.69197739309001,32.382758775502545],[-80.69185697412534,32.382598281625775],[-80.69175889558171,32.38258938307502],[-80.69170092848347,32.38249572198624],[-80.69154488254209,32.38243334589246],[-80.69125056080271,32.382468932071085],[-80.69107665829667,32.382433334556396],[-80.69089827032734,32.38229064734541],[-80.69073333726932,32.382089923886014],[-80.69077344929062,32.38187595603504],[-80.69063965785138,32.381550391117194],[-80.6904568684324,32.38147463525879],[-80.69030073547829,32.381215957074126],[-80.69012243043174,32.38122038736088],[-80.69000200871969,32.381273919954204],[-80.68991281360505,32.38122935022727],[-80.68978350590271,32.381117888626605],[-80.68959622939593,32.38110451688264],[-80.68950703383618,32.38113568836641],[-80.68904328304941,32.38117138803006],[-80.68899868497851,32.38131853559139],[-80.68904328304941,32.38147015499102],[-80.68900765537045,32.38157272824637],[-80.68902542689874,32.381679689457926],[-80.68898082881805,32.38181347020669],[-80.68901654113508,32.381951749443516],[-80.68896305728,32.38236641370038],[-80.68908339590443,32.38265182418996],[-80.68926627303703,32.38273649862445],[-80.68940446728412,32.3828524738661],[-80.68960960025889,32.382861344171076],[-80.68979239158254,32.38293273118907],[-80.69008671860038,32.383070992265765],[-80.69026950885149,32.38316902463556],[-80.69040330089982,32.38319582318492],[-80.6905326076165,32.383285006006794],[-80.69062180205124,32.383267114856466],[-80.69072436706776,32.38330727709488],[-80.69086264346114,32.38330724741736],[-80.69101869071199,32.38330724989555],[-80.69113014076149,32.38324037205776],[-80.69144231856065,32.38326265881646],[-80.69166521734545,32.383253736427534],[-80.69192391118253,32.38330727116221],[-80.691999649,32.38328940955853],[-80.6921066973032,32.38319581518468],[-80.69224497134553,32.383013029748376]]]}"
0000000000000000002d,L1648709,0.03433253683035945,0.09495302907892585,0.07243933942324711,0.13370922265045718,0.15306691415492085,1.2473175427922734,0.07115687320544369,0.0365092450906669,0.11588357999281557,0.2879082928004677,"{""type"":""Polygon"",""coordinates"":[[[-83.17261095376222,39.96454158409195],[-83.17212046703209,39.9632930346463],[-83.17152742945923,39.96235662956968],[-83.17034125633312,39.96151385226982],[-83.16976603023139,39.96133993451949],[-83.16944946561875,39.96123289940878],[-83.16831682065258,39.9612329460348],[-83.16831682065258,39.96190182758947],[-83.16789769613271,39.96191516887084],[-83.16711292421857,39.96195529649127],[-83.16716199318557,39.96334654550481],[-83.16721547831753,39.96395296691904],[-83.16749639721151,39.96460843965271],[-83.1679824208385,39.965143575993594],[-83.16857549069333,39.96550478599803],[-83.16878509199945,39.965518161319395],[-83.16890988746259,39.96530410837499],[-83.16882074787046,39.96356503481935],[-83.16932908724807,39.96338669537289],[-83.1697839396791,39.96335993617652],[-83.17020305206098,39.96340001315349],[-83.17030560129454,39.96439444947254],[-83.17086299526123,39.964742240379294],[-83.17142488214974,39.9647689707866],[-83.17210264000232,39.96474224170697],[-83.17261095376222,39.96454158409195]]]}"
0000000000000000002e,L165453,0.0807349185427315,0.08078126690999737,0.07164150604653403,0.10813727591532907,0.0600261569669877,1.7022847642174235,0.11076855569196145,0.04369054990195995,0.32462206632136853,0.1195568338290014,"{""type"":""Polygon"",""coordinates"":[[[-84.29066814479873,43.59498562108525],[-84.2906369018305,43.590169757632104],[-84.27763864166525,43.59033473085318],[-84.27738004686026,43.59723741043961],[-84.2777679788124,43.598151533003914],[-84.27861075204778,43.597661030293],[-84.2795515977199,43.59744702208777],[-84.28249903448884,43.597473756223245],[-84.29047193226022,43.5974737845673],[-84.29066814479873,43.59498562108525]]]}"
0000000000000000002f,L1663202,0.03537812095671272,0.05478161061731074,0.1373278355593338,0.08191627119763617,0.3092410210827734,1.9390583750196753,0.11022492181931323,0.04457223699763453,0.1525444846793035,0.07397236222986178,"{""type"":""Polygon"",""coordinates"":[[[-91.50135558636885,41.62055358728347],[-91.49921520246262,41.62047784062013],[-91.49726216882812,41.62041088650964],[-91.49507717463244,41.62036631270406],[-91.49187999263384,41.620379694140986],[-91.49036387690799,41.62031283222865],[-91.49034608573427,41.62305072034507],[-91.49281196872145,41.6231755353286],[-91.49431023078083,41.62394250635976],[-91.49421211198326,41.62435723801575],[-91.49421211198326,41.625253477570666],[-91.49773478430411,41.62546311359978],[-91.4978552094229,41.62336731846333],[-91.49973694208956,41.623309310278835],[-91.49973694208956,41.6220072521718],[-91.50135558636885,41.62055358728347]]]}"
00000000000000000030,L1673684,0.04820227485404824,0.043520440196158625,0.09463002724056967,0.13942600200862157,0.21064648285347937,0.7000503971777576,0.08207592668097535,0.04409096569328695,0.048950261085025155,0.28841517067578565,"{""type"":""Polygon"",""coordinates"":[[[-97.62474473250704,26.174374711373993],[-97.6231216390478,26.173219803682898],[-97.620838614975,26.17575260843263],[-97.62240373323817,26.17684950467389],[-97.62474473250704,26.174374711373993]]]}"
00000000000000000031,L169981,0.031223899353462408,0.03696395889469638,0.05036428174628786,0.07308698603052514,0.16152778065963438,1.1061112834632443,0.06697051639964223,0.04264785536257805,0.4826129129436341,0.05456271267074741,"{""type"":""Polygon"",""coordinates"":[[[-77.67209576777235,38.82476417467311],[-77.67133770999502,38.82434048212622],[-77.67023189404908,38.823930275391405],[-77.6699999998436,38.8233550809495],[-77.67030764838208,38.82223578843033],[-77.66968789429893,38.822267010830075],[-77.66829214625439,38.822267016095566],[-77.66772585588431,38.82309646843943],[-77.66712391255476,38.82413989593995],[-77.66726214398457,38.82536609299351],[-77.66700796229203,38.82736382666179],[-77.67033001643368,38.82780075555569],[-77.67112372987032,38.82740841624311],[-77.67131988561479,38.82585215426376],[-77.67178366807391,38.825638123926225],[-77.67209576777235,38.82476417467311]]]}"
00000000000000000032,L1765623,0.042314453974493016,0.07149311241607825,0.1802172961583462,0.0793921855240434,0.07455614826258751,1.4243493580752484,0.04980361448765781,0.034354986137931615,0.054263651808079655,0.41356473639347346,"{""type"":""Polygon"",""coordinates"":[[[-85.62575421902648,42.536809731746885],[-85.6257363367191,42.536461882210126],[-85.62566951330692,42.536131884276735],[-85.62560708196825,42.53578412526952],[-85.62530386540722,42.53545415243502],[-85.62500503932937,42.53524900843199],[-85.62476872240313,42.535168743693475],[-85.62455467938484,42.535008209535384],[-85.62431836046348,42.534852128734045],[-85.6240642360609,42.53472726288098],[-85.6238501902159,42.534727319636225],[-85.62348452984537,42.534883383872874],[-85.62322593068295,42.53500819809282],[-85.62301188147445,42.53518214065446],[-85.62279783140717,42.53540508110544],[-85.6225837804811,42.53557902133935],[-85.62245443965551,42.53578412608834],[-85.62230282263057,42.5360204234598],[-85.62208884815507,42.536194363443684],[-85.62200413661533,42.53631922992407],[-85.62181235860487,42.53639945480781],[-85.6216205799051,42.536399460031284],[-85.62153147512947,42.53628798193813],[-85.62144668426733,42.5361810002547],[-85.6213174191229,42.53631917988221],[-85.6213174191229,42.53651091417662],[-85.62144668426733,42.53660457865998],[-85.62154480948038,42.53660458684095],[-85.62159383280058,42.536724992313374],[-85.62159383280058,42.53690335542182],[-85.62151806233788,42.53702818731506],[-85.62150464954289,42.537117379658355],[-85.6215135914066,42.53722886078403],[-85.62153586762192,42.53736265994722],[-85.62158944031293,42.537505345598575],[-85.62177219886877,42.53769261862591],[-85.62195950612966,42.53782636215091],[-85.62203535440212,42.53809395555702],[-85.62202641262587,42.53863346827369],[-85.62217803043629,42.53873604727743],[-85.62241435883878,42.538972337137146],[-85.62245443965551,42.539311231939294],[-85.62261946876771,42.53939154080998],[-85.62261946876771,42.53949856830852],[-85.62269076683364,42.539560962505476],[-85.62274880919321,42.53963233643081],[-85.62279783140717,42.53954316165261],[-85.6229048173305,42.539574352746605],[-85.62303415706423,42.539623424822324],[-85.62352468829258,42.53938706914768],[-85.6236316727583,42.53922653561734],[-85.62356923903458,42.539021376785655],[-85.62327048167442,42.53875387921209],[-85.62348452984537,42.538517508591454],[-85.62363167275831,42.53840608045445],[-85.62380556127451,42.53839269297009],[-85.62378328600684,42.53816971732647],[-85.62397505693268,42.5379646103299],[-85.62438526400149,42.53769702222716],[-85.62521908054055,42.53752317938116],[-85.62556245449669,42.53714413764067],[-85.62575421902648,42.536809731746885]]]}"
00000000000000000033,L1785366,0.0500376606426678,0.3377214927961189,0.055003256369099335,0.049590185389141804,0.1486949459270209,4.340552795330662,0.08248861205117226,0.03936892030115759,0.17546270016577975,0.06159083190758387,"{""type"":""Polygon"",""coordinates"":[[[-73.92579538510297,40.790014835160285],[-73.92545210015211,40.789849843064026],[-73.92522461859616,40.789947948728866],[-73.92503292750402,40.79017535484561],[-73.92464496998853,40.790380509560464],[-73.92447103918839,40.79033139102207],[-73.92283461094114,40.79208385628693],[-73.92329828046589,40.79236030688519],[-73.9231690200267,40.79242721320922],[-73.92298620740586,40.792547565772196],[-73.92286582726426,40.7928017641732],[-73.92303078930226,40.79283296150411],[-73.92341875004136,40.792703668113205],[-73.92370857639087,40.79242722740682],[-73.92443982312321,40.791539850493095],[-73.92568837211701,40.79014412003299],[-73.92579538510297,40.790014835160285]]]}"
00000000000000000034,L1803454,0.032159233697127206,0.045254293783006605,0.12746395766412197,0.14163342354123787,0.21192456679397345,1.7737691814800867,0.08365032343079697,0.031310496582160174,0.24465658401524432,0.08190487123972165,"{""type"":""Polygon"",""coordinates"":[[[-92.36349603798668,38.92424223903751],[-92.36326864502118,38.9244116489727],[-92.3567137389795,38.92997663804554],[-92.35717749501511,38.930230761797404],[-92.35747178679989,38.930266479655934],[-92.35776163858297,38.930467093573796],[-92.35865793216838,38.93013273155083],[-92.36030774560551,38.92874145393305],[-92.36067787576812,38.92856313315786],[-92.36173911791748,38.92737252335209],[-92.36180153583628,38.92695333447982],[-92.36294306845477,38.925865372240615],[-92.36349603798668,38.92424223903751]]]}"
00000000000000000035,L1842156,0.03769049794597103,0.046009942534836194,0.04431286744687038,0.04544634811886497,0.12079022898252731,1.057016409875327,0.10860629077512658,0.038260004712941754,0.4434308742821172,0.11541332247997513,"{""type"":""Polygon"",""coordinates"":[[[-75.18748911114832,40.88395472416262],[-75.1858080957744,40.88170732781804],[-75.18303002180562,40.883027194436636],[-75.17941371425808,40.88444076820624],[-75.17573053039143,40.88634478317466],[-75.17346970835445,40.88629571054893],[-75.1710171970278,40.886344811434135],[-75.16791815039957,40.88688436397033],[-75.16475215599037,40.887566593965374],[-75.16216591122446,40.887909967809044],[-75.16061857940878,40.888155210593425],[-75.15732328992057,40.88932348300676],[-75.15673918334626,40.890594300141146],[-75.15738572631382,40.89157086375822],[-75.15648052978781,40.891767088929306],[-75.15699783647935,40.89352393999499],[-75.15906686809622,40.89352396050563],[-75.1664287658521,40.89235121632191],[-75.17159688660192,40.891084835471936],[-75.17598915224842,40.89020636730005],[-75.18012268026162,40.88824878405051],[-75.1837435131298,40.885466328108684],[-75.18748911114832,40.88395472416262]]]}"
00000000000000000036,L1850000,0.04937670188585528,0.14667988851631977,0.21320075687400933,0.06870268550257573,0.11920689557567883,3.666108759148041,0.14404108475163646,0.05068858284529698,0.17635911376316835,0.03170072351752774,"{""type"":""Polygon"",""coordinates"":[[[-98.15920372821178,26.16061834478941],[-98.15906991891606,26.160582704799346],[-98.15904765907567,26.160506902154022],[-98.15915912508599,26.160457883102573],[-98.15917696633305,26.16027946775892],[-98.15906550029553,26.16006542520296],[-98.15906550029553,26.16004313790093],[-98.15906991891606,26.160025343788885],[-98.15906550029553,26.16001637523445],[-98.15906550029553,26.159994087928094],[-98.15905657968506,26.15995395774252],[-98.15906099830507,26.15990045021784],[-98.15898963345617,26.159833609303128],[-98.15889159027273,26.15978009685442],[-98.15857495170577,26.159646345512293],[-98.15835644021381,26.159534863402826],[-98.15807106735636,26.159450087656825],[-98.15774559526142,26.15929401052358],[-98.1575003249834,26.15919147365563],[-98.15736651880546,26.15908887935751],[-98.1572728963107,26.158946233246866],[-98.15703654798159,26.158990787751314],[-98.15689390567374,26.15973552764874],[-98.15684038361718,26.16011449544276],[-98.1568047022679,26.16031075063071],[-98.15668873800308,26.160943879906483],[-98.15693400555799,26.161162418364473],[-98.15701870725691,26.161162357761288],[-98.15764747037775,26.16121592978953],[-98.15783029790073,26.161113366127204],[-98.15795518445152,26.161099926466274],[-98.15826731839256,26.161122228643425],[-98.15849466678945,26.161140121052824],[-98.15860171336415,26.161153470935265],[-98.15867307783435,26.161149064109498],[-98.15873552180294,26.16111338839879],[-98.15880238442922,26.160975155544012],[-98.15880688640375,26.160801167071412],[-98.15889600888275,26.16075216276113],[-98.15917696633305,26.160703104697024],[-98.15920372821178,26.16061834478941]]]}"
00000000000000000037,L1883908,0.03576775946143113,0.05147577893506839,0.06628247252919955,0.04435270843051474,0.11015889013418291,1.0775470532664786,0.07944680243094145,0.041808929620955344,0.4946401295281629,0.07602794343949823,"{""type"":""Polygon"",""coordinates"":[[[-81.43575548359051,40.86570808030321],[-81.43574207157016,40.86556980382074],[-81.43559487449089,40.865449442280934],[-81.43524263977366,40.86551634663741],[-81.43505981573082,40.865569828825116],[-81.43493944165918,40.86550294443816],[-81.43480121242345,40.86551187107509],[-81.43470757852879,40.865489571917024],[-81.43463171570932,40.86546285166482],[-81.43446674524994,40.865458370752464],[-81.43438652320482,40.86542266901788],[-81.43428836215436,40.86537360315129],[-81.43415013173214,40.86535579355744],[-81.43400301539053,40.86531564210238],[-81.43360173420939,40.86527110167745],[-81.43340993664694,40.86525772517803],[-81.4332405206519,40.86516404846569],[-81.4330130952206,40.86510611227193],[-81.43278566910753,40.86509268357022],[-81.43252705804731,40.865128408861885],[-81.43235311332131,40.86521311441534],[-81.43220599349475,40.86534685500943],[-81.43204546070896,40.86536468713044],[-81.43186707191984,40.865498470515135],[-81.43180025984526,40.86569473113311],[-81.43170653841692,40.86577047733251],[-81.43153711861804,40.865783892285066],[-81.43143459472624,40.86597565061747],[-81.43134539966597,40.86612274573962],[-81.43127850330197,40.866492888260424],[-81.43135428564472,40.8668362067931],[-81.43144348069455,40.86705022161138],[-81.43161290070252,40.86735348386134],[-81.43172883708569,40.86757194162129],[-81.43192508185405,40.86773694229416],[-81.43220599349475,40.86787968148809],[-81.43240223702891,40.86798669293613],[-81.43262958046287,40.86811149580851],[-81.43253150096763,40.86808480421684],[-81.43259839622685,40.868111545846],[-81.43263855011978,40.86811599453722],[-81.43267862016295,40.86814717098606],[-81.43276337074938,40.86815609307142],[-81.43298191114224,40.86821857444618],[-81.43320036707759,40.86826756718289],[-81.43350357214338,40.868303266432015],[-81.43390493767095,40.86830323099519],[-81.4347833574462,40.868330015263865],[-81.43492602949453,40.868218544500444],[-81.43497062493286,40.86817391508792],[-81.43510441109049,40.86805358507471],[-81.43518915896675,40.867959934715564],[-81.43528723502583,40.867598708439395],[-81.4351178232236,40.86736240290609],[-81.43496173937768,40.867179562843305],[-81.43483683853923,40.86672472792106],[-81.43481454078403,40.86653301149656],[-81.43502863249384,40.86632788625049],[-81.43526938016298,40.86628331784467],[-81.43543887545215,40.86614059427337],[-81.43571088861367,40.866122791487065],[-81.43575548359051,40.86593552133648],[-81.43575548359051,40.86570808030321]]]}"
00000000000000000038,L1979702,0.040382668518737376,0.24185332488992914,0.10994479298299795,0.045352421263958755,0.23048669785372208,3.5928502358978873,0.10131422193185058,0.042619182356940156,0.12393745164364942,0.06406706695573622,"{""type"":""Polygon"",""coordinates"":[[[-123.17363696680172,44.06196940247551],[-123.17248646564988,44.06221469602809],[-123.17196922927062,44.062272594966664],[-123.17185768050885,44.062321660630445],[-123.1714787416326,44.06239751195329],[-123.17138500008265,44.06255354125211],[-123.17066272642408,44.062620420634126],[-123.16944531464547,44.06266056447961],[-123.16722029685796,44.06266059061165],[-123.16722028079008,44.06308864083195],[-123.16767514638006,44.06363265834539],[-123.16758597452497,44.06456014476245],[-123.17362352649839,44.064658268458196],[-123.17355667934858,44.063289327597865],[-123.17363696680172,44.06196940247551]]]}"
00000000000000000039,L2048322,0.10692220562921044,0.06330995700079466,0.11746133238263735,0.04732468657019893,0.2976157354871092,3.1719458591667835,0.22528450768792313,0.05494985619048962,0.04154932075397273,0.04554103427152686,"{""type"":""Polygon"",""coordinates"":[[[-97.13142992570305,28.001348713587202],[-97.12926729425509,28.00082700904553],[-97.12890164599523,28.001473505998963],[-97.12839330705316,28.001781234680838],[-97.12755498342446,28.002570431674794],[-97.12672118838978,28.003056506962565],[-97.12629304073776,28.003417660655696],[-97.1256197734274,28.003471216773615],[-97.12510694149783,28.003471219422643],[-97.12472349069164,28.004175768961108],[-97.12319398089177,28.003631746888193],[-97.12209262410371,28.003239364346786],[-97.12194994518677,28.002735462132602],[-97.1219677697671,28.002048784294384],[-97.1219677697671,28.001366493187643],[-97.12200785455498,28.00096963442052],[-97.12172249738832,28.000898293902686],[-97.11962227659588,28.00075117956576],[-97.11915409136303,28.001219352380158],[-97.11860557957819,28.0013308479921],[-97.11534154308059,28.00120151920477],[-97.11538162388923,28.00166977553239],[-97.1155466289472,28.00219146804001],[-97.11621995894346,28.002606153410202],[-97.11650537472116,28.00294945888833],[-97.11660787829695,28.003542546775513],[-97.11634036729247,28.00414011921952],[-97.1160371292191,28.00411777512039],[-97.11593462652,28.004715337446434],[-97.11574728024688,28.005344039834696],[-97.11587212294823,28.006262574047625],[-97.11666586516516,28.00705636404978],[-97.11699136462549,28.00766722208627],[-97.11719653769758,28.008135444903992],[-97.11762454488357,28.00862145744348],[-97.11744179344649,28.009232402386683],[-97.11711620965427,28.009754047653036],[-97.11664804200058,28.010097420228323],[-97.11640278916873,28.010293634780236],[-97.11670602890369,28.01063697661748],[-97.1172589603747,28.01106950263099],[-97.11772713231407,28.011484195480573],[-97.11943943755098,28.012023752286414],[-97.12068350861433,28.01250977665188],[-97.12190977829277,28.012795153383],[-97.12329214118293,28.013031549374592],[-97.123537337185,28.01310291351022],[-97.13142992570305,28.001348713587202]]]}"
0000000000000000003a,L208634,0.05887152045582053,0.04654984418606405,0.09638324743857726,0.156744541597415,0.2079773760172174,2.3038512505568587,0.11992756005960904,0.05813579748806459,0.13245257917956713,0.12291607168272833,"{""type"":""Polygon"",""coordinates"":[[[-95.2509334242937,38.921392866947706],[-95.25070153701462,38.91422262586723],[-95.24305416654158,38.91422266073365],[-95.24230060035305,38.913767822770524],[-95.24177889424764,38.913228278460195],[-95.23980795897887,38.913767768390386],[-95.23853267946507,38.91304988563123],[-95.23830076282262,38.91246125247155],[-95.2385905990208,38.91173893124019],[-95.23818484468883,38.91133314629729],[-95.23737326500321,38.911065617818764],[-95.23656169684809,38.9111101594931],[-95.23604004314618,38.91291163369654],[-95.23534440606839,38.91395058770355],[-95.23499659070677,38.914490162062414],[-95.23401115190629,38.914989623871364],[-95.23273584248905,38.9150341614526],[-95.23140256956951,38.91539540391505],[-95.23099678664414,38.91494050702371],[-95.23053301550144,38.91422262400167],[-95.23111269018902,38.91250586036881],[-95.23151847393814,38.912372075246914],[-95.23233005008821,38.91187713939945],[-95.23151847393814,38.91128851354987],[-95.23076490060188,38.911288538902426],[-95.23024314053592,38.911649709112716],[-95.22954757407454,38.91354483588605],[-95.22890992582606,38.91381684612507],[-95.22763457104337,38.91358947196402],[-95.22664917965206,38.913049842633825],[-95.225663645971,38.911966319029496],[-95.22467820895889,38.91119937343453],[-95.22386666194737,38.91097195655234],[-95.22311310998174,38.91124395910687],[-95.22195369003931,38.91250584162814],[-95.22201167242378,38.91345568156262],[-95.2227073063395,38.91458379341139],[-95.22137402872619,38.91530172801092],[-95.22027262474256,38.91539533820508],[-95.21946106075308,38.91503416702573],[-95.21911326252683,38.91417357450883],[-95.21934510122789,38.91345564348645],[-95.22027262474256,38.912867088598325],[-95.22027262474256,38.9121892958077],[-95.21951904060408,38.91142673298254],[-95.21835969370503,38.91164974832231],[-95.21737422356716,38.91259508100742],[-95.21638877045747,38.91273330780217],[-95.21540325473978,38.91156051269087],[-95.21453378519692,38.91147135031852],[-95.2137801972522,38.91192170602236],[-95.21383817132777,38.912733290333584],[-95.21447581041406,38.913183652075155],[-95.21638877045747,38.91358942447895],[-95.21731624589643,38.91489596069553],[-95.21685250629147,38.91597951247468],[-95.21685250629147,38.91651907905101],[-95.2165626211792,38.917107653925406],[-95.21679452915113,38.92084884272144],[-95.20503140653815,38.921076264758184],[-95.20503140653815,38.92323888835724],[-95.22038858615332,38.924500888489554],[-95.22960556417489,38.92590098374873],[-95.23372125928266,38.92607939494496],[-95.2394021960008,38.92644055853766],[-95.24154696442812,38.92590098806995],[-95.24398167690559,38.92526780455558],[-95.24601052384422,38.92436707219879],[-95.2509334242937,38.921392866947706]]]}"
0000000000000000003b,L208918,0.07828503040533373,0.18314251280426835,0.1372993960354971,0.17992314566660758,0.05634859924083398,3.9285676188074907,0.09451068181945697,0.048893831519871346,0.1732796970090269,0.04827485265294915,"{""type"":""Polygon"",""coordinates"":[[[-111.02798652164844,32.27968665545223],[-111.02791966587075,32.279486061186915],[-111.0277635781052,32.27908916806722],[-111.0273266051993,32.2784158645971],[-111.02657300000185,32.277769245441135],[-111.02626528175726,32.27817062160948],[-111.02599776794781,32.278264233098795],[-111.02568113570558,32.278299931043776],[-111.02531101897026,32.2782240994626],[-111.0246421893823,32.27808144230566],[-111.02408924313909,32.27795659940744],[-111.02317964283475,32.27793429804818],[-111.02296561394807,32.27794317609362],[-111.02240821116696,32.27781835223301],[-111.02156537627579,32.277854029782596],[-111.0208296925196,32.27794763025293],[-111.0203257747848,32.27783615620698],[-111.0203257747848,32.279851712192816],[-111.02786163323844,32.27973130436085],[-111.02798652164844,32.27968665545223]]]}"
0000000000000000003c,L209591,0.0364692167871561,0.062286830763863536,0.105962292829628,0.17948610324645778,0.23573326089091756,1.7379087317685575,0.08201126615868048,0.03820704318830932,0.06999843020747974,0.18980451936746973,"{""type"":""Polygon"",""coordinates"":[[[-94.94577481242334,38.79982886902878],[-94.94565885926357,38.7986427348965],[-94.93954546517377,38.801630296569066],[-94.93767262038808,38.80267823325835],[-94.93764139759581,38.80388660408751],[-94.93925113758252,38.80386430399327],[-94.94086092402813,38.803980288577264],[-94.94057102748472,38.80445737654145],[-94.94576141795854,38.80257564978903],[-94.94577481242334,38.802236750137],[-94.94577481242334,38.79982886902878]]]}"
